temp order chi cb u
5 0.857186 0.000711352 0.280687 0.660402 
4.93797 0.860991 0.000708596 0.285954 0.66056 
4.87595 0.86448 0.000697723 0.287868 0.660776 
4.81392 0.868144 0.000691235 0.291735 0.660952 
4.7519 0.871582 0.000679836 0.293723 0.661159 
4.68987 0.875172 0.000676433 0.298745 0.661305 
4.62785 0.878796 0.000669891 0.302607 0.661473 
4.56582 0.882488 0.000665278 0.307718 0.661618 
4.5038 0.886014 0.000654635 0.310138 0.661803 
4.44177 0.889801 0.000646122 0.313565 0.661973 
4.37975 0.893303 0.000635444 0.315227 0.662151 
4.31772 0.896713 0.000626396 0.31799 0.662312 
4.2557 0.900357 0.0006163 0.320674 0.662477 
4.19367 0.903745 0.000608677 0.323972 0.66262 
4.13165 0.907147 0.000603151 0.328701 0.662747 
4.06962 0.91107 0.00058404 0.326337 0.662959 
4.00759 0.914355 0.000572736 0.327662 0.663112 
3.94557 0.917891 0.000562235 0.329999 0.663256 
3.88354 0.921416 0.000550675 0.331283 0.663405 
3.82152 0.924674 0.000536529 0.330533 0.663562 
3.75949 0.927943 0.000525459 0.331863 0.663696 
3.69747 0.931656 0.000510557 0.330683 0.663851 
3.63544 0.934929 0.000499852 0.33176 0.663977 
3.57342 0.938386 0.000483141 0.328897 0.66413 
3.51139 0.941266 0.00046989 0.328136 0.664256 
3.44937 0.944533 0.00045047 0.32273 0.664412 
3.38734 0.947679 0.000437747 0.32194 0.664529 
3.32532 0.9508 0.000421836 0.318326 0.664658 
3.26329 0.953758 0.000403473 0.312494 0.664793 
3.20127 0.956646 0.000386424 0.307386 0.664917 
3.13924 0.959515 0.000373726 0.304998 0.665018 
3.07722 0.962544 0.000353925 0.296686 0.665146 
3.01519 0.96504 0.000339517 0.292102 0.665245 
2.95316 0.967761 0.000319691 0.282902 0.665362 
2.89114 0.970389 0.000300784 0.273529 0.665472 
2.82911 0.972698 0.000284984 0.266153 0.665564 
2.76709 0.974985 0.000268886 0.258154 0.665654 
2.70506 0.977496 0.000248685 0.245504 0.665756 
2.64304 0.979405 0.000233173 0.236808 0.665836 
2.58101 0.981631 0.000214842 0.224416 0.665923 
2.51899 0.983489 0.000197619 0.21269 0.666001 
2.45696 0.985394 0.000179849 0.199132 0.666078 
2.39494 0.98707 0.000164219 0.187142 0.666145 
2.33291 0.988561 0.00014992 0.176081 0.666204 
2.27089 0.990108 0.00013386 0.161982 0.666266 
2.20886 0.991348 0.000120844 0.150809 0.666316 
2.14684 0.992596 0.000105882 0.136354 0.666368 
2.08481 0.993703 9.30661e-05 0.123743 0.666413 
2.02278 0.994735 8.02984e-05 0.110265 0.666454 
1.96076 0.99572 6.74659e-05 0.0958608 0.666494 
1.89873 0.996417 5.82241e-05 0.0855289 0.666523 
1.83671 0.997114 4.89355e-05 0.0744102 0.66655 
1.77468 0.997662 4.10547e-05 0.0646751 0.666572 
1.71266 0.9982 3.26536e-05 0.0533863 0.666594 
1.65063 0.998605 2.62463e-05 0.0445759 0.666611 
1.58861 0.998967 2.02043e-05 0.0356752 0.666625 
1.52658 0.999268 1.50337e-05 0.0276389 0.666637 
1.46456 0.999468 1.13956e-05 0.0217925 0.666645 
1.40253 0.999619 8.50279e-06 0.0170318 0.666651 
1.34051 0.999749 5.83933e-06 0.0122287 0.666657 
1.27848 0.999843 3.84566e-06 0.00848475 0.66666 
1.21646 0.99989 2.82391e-06 0.00656634 0.666662 
1.15443 0.999935 1.74744e-06 0.00424418 0.666664 
1.09241 0.999966 9.8227e-07 0.00250278 0.666665 
1.03038 0.999983 5.02052e-07 0.00138783 0.666666 
0.968354 0.999991 2.77255e-07 0.000802245 0.666666 
0.906329 0.999997 9.1579e-08 0.000288439 0.666667 
0.844304 0.999999 5.20468e-08 0.000169701 0.666667 
0.782278 0.999999 2.49666e-08 9.13734e-05 0.666667 
0.720253 1 2.03376e-08 7.63521e-05 0.666667 
0.658228 1 0 -2.29597e-13 0.666667 
0.596203 1 0 -2.79853e-13 0.666667 
0.534177 1 0 -3.48616e-13 0.666667 
0.472152 1 0 -4.46226e-13 0.666667 
0.410127 1 0 -5.91401e-13 0.666667 
0.348101 1 0 -8.20932e-13 0.666667 
0.286076 1 0 -1.2155e-12 0.666667 
0.224051 1 0 -1.98165e-12 0.666667 
0.162025 1 0 -3.78924e-12 0.666667 
0.1 1 0 -9.9476e-12 0.666667 
