temp order chi cb u
5 0.857333 0.000177932 0.352712 0.665065 
4.93797 0.860748 0.000176796 0.357839 0.665108 
4.87595 0.864601 0.000173769 0.35988 0.665167 
4.81392 0.868032 0.000173182 0.366383 0.665202 
4.7519 0.871668 0.000171396 0.370613 0.665248 
4.68987 0.875286 0.000169881 0.37564 0.66529 
4.62785 0.878793 0.000166451 0.376084 0.665347 
4.56582 0.882528 0.000165429 0.382357 0.665383 
4.5038 0.885966 0.00016513 0.390254 0.665413 
4.44177 0.889695 0.000161027 0.389454 0.66547 
4.37975 0.893173 0.000158208 0.391371 0.665517 
4.31772 0.896726 0.000156602 0.396395 0.665554 
4.2557 0.900238 0.000153217 0.396851 0.665602 
4.19367 0.903692 0.000152013 0.402955 0.665633 
4.13165 0.907279 0.000148662 0.403371 0.665679 
4.06962 0.910864 0.000146265 0.406264 0.665717 
4.00759 0.914285 0.000143762 0.408848 0.665754 
3.94557 0.917803 0.000141261 0.411351 0.665791 
3.88354 0.921393 0.000137364 0.409927 0.665835 
3.82152 0.924773 0.000134883 0.412229 0.665869 
3.75949 0.928201 0.000131342 0.411241 0.665908 
3.69747 0.931552 0.000127253 0.408215 0.665949 
3.63544 0.93476 0.000123975 0.407707 0.665984 
3.57342 0.938124 0.000120129 0.404842 0.666021 
3.51139 0.941321 0.000116923 0.403977 0.666053 
3.44937 0.944507 0.000112399 0.398248 0.666091 
3.38734 0.947557 0.000110202 0.400303 0.666116 
3.32532 0.950716 0.00010537 0.392771 0.666154 
3.26329 0.953804 0.000100974 0.386181 0.666187 
3.20127 0.956665 9.73318e-05 0.381873 0.666216 
3.13924 0.959637 9.29437e-05 0.374302 0.666247 
3.07722 0.96245 8.85912e-05 0.366283 0.666277 
3.01519 0.965145 8.41257e-05 0.357053 0.666306 
2.95316 0.96782 7.989e-05 0.348394 0.666333 
2.89114 0.970321 7.57945e-05 0.339445 0.666359 
2.82911 0.972757 7.10675e-05 0.326994 0.666385 
2.76709 0.975202 6.66695e-05 0.315268 0.66641 
2.70506 0.9774 6.2701e-05 0.304754 0.666432 
2.64304 0.979564 5.82075e-05 0.29101 0.666454 
2.58101 0.981572 5.36673e-05 0.276042 0.666476 
2.51899 0.983552 4.91366e-05 0.260001 0.666497 
2.45696 0.985305 4.54297e-05 0.247365 0.666515 
2.39494 0.987096 4.09529e-05 0.229649 0.666533 
2.33291 0.988632 3.71173e-05 0.214389 0.666549 
2.27089 0.99013 3.33382e-05 0.198494 0.666564 
2.20886 0.991411 2.99747e-05 0.183925 0.666578 
2.14684 0.992643 2.64158e-05 0.167236 0.666591 
2.08481 0.993787 2.29808e-05 0.150208 0.666602 
2.02278 0.994721 2.00502e-05 0.135337 0.666612 
1.96076 0.995659 1.71137e-05 0.119409 0.666622 
1.89873 0.996438 1.4544e-05 0.104951 0.66663 
1.83671 0.997129 1.2151e-05 0.0907755 0.666637 
1.77468 0.997702 1.01242e-05 0.0783598 0.666643 
1.71266 0.998196 8.15156e-06 0.0654797 0.666648 
1.65063 0.99861 6.53814e-06 0.0545346 0.666652 
1.58861 0.99895 5.17208e-06 0.0448511 0.666656 
1.52658 0.999242 3.87634e-06 0.0350074 0.666659 
1.46456 0.999442 2.98436e-06 0.0281074 0.666661 
1.40253 0.999618 2.11889e-06 0.0208483 0.666663 
1.34051 0.999745 1.48378e-06 0.0152719 0.666664 
1.27848 0.999838 9.92614e-07 0.0107174 0.666665 
1.21646 0.9999 6.43766e-07 0.00730919 0.666666 
1.15443 0.999939 4.13897e-07 0.00494824 0.666666 
1.09241 0.999966 2.4172e-07 0.00304873 0.666666 
1.03038 0.999982 1.36223e-07 0.00182935 0.666666 
0.968354 0.999991 7.33441e-08 0.00104431 0.666667 
0.906329 0.999996 3.26456e-08 0.000497912 0.666667 
0.844304 0.999999 6.86695e-09 0.000111258 0.666667 
0.782278 1 1.56041e-09 2.73075e-05 0.666667 
0.720253 1 4.23704e-10 8.19109e-06 0.666667 
0.658228 1 0 -7.2159e-13 0.666667 
0.596203 1 0 -8.79539e-13 0.666667 
0.534177 1 0 -1.09565e-12 0.666667 
0.472152 1 0 -1.40242e-12 0.666667 
0.410127 1 0 -1.85869e-12 0.666667 
0.348101 1 0 -2.58007e-12 0.666667 
0.286076 1 0 -3.82015e-12 0.666667 
0.224051 1 0 -6.22803e-12 0.666667 
0.162025 1 0 -1.19091e-11 0.666667 
0.1 1 0 -3.12639e-11 0.666667 
