temp order chi cb u
5 0.742905 0.00107855 0.335418 0.654044 
4.93797 0.746785 0.00107454 0.342259 0.654376 
4.87595 0.75108 0.0010768 0.352424 0.654632 
4.81392 0.754656 0.00107451 0.359906 0.654934 
4.7519 0.759119 0.00107764 0.370982 0.655174 
4.68987 0.763131 0.0010763 0.379379 0.65546 
4.62785 0.76675 0.00107475 0.388727 0.65572 
4.56582 0.771222 0.0010762 0.39987 0.655975 
4.5038 0.775691 0.00107811 0.411665 0.656221 
4.44177 0.77994 0.00108213 0.423646 0.656445 
4.37975 0.784188 0.00107642 0.43327 0.656741 
4.31772 0.788315 0.00107376 0.443352 0.657007 
4.2557 0.792417 0.00107319 0.454868 0.657245 
4.19367 0.797101 0.00107122 0.46772 0.657503 
4.13165 0.801534 0.00107331 0.481666 0.657724 
4.06962 0.806161 0.00106394 0.490601 0.658038 
4.00759 0.810626 0.00106776 0.505959 0.658236 
3.94557 0.815305 0.00106233 0.518503 0.658497 
3.88354 0.819902 0.00105929 0.531954 0.658737 
3.82152 0.824211 0.0010552 0.545121 0.658975 
3.75949 0.829189 0.00104929 0.558866 0.659231 
3.69747 0.833658 0.00103874 0.569422 0.659499 
3.63544 0.838584 0.00102989 0.581204 0.659768 
3.57342 0.843925 0.00102684 0.59829 0.659989 
3.51139 0.84873 0.00102166 0.613607 0.660209 
3.44937 0.853528 0.00100983 0.625713 0.660467 
3.38734 0.858366 0.00100614 0.642584 0.660672 
3.32532 0.8631 0.000992513 0.654509 0.660919 
3.26329 0.867796 0.000990028 0.672651 0.661103 
3.20127 0.873147 0.000973837 0.684159 0.661364 
3.13924 0.878127 0.000958746 0.696635 0.661599 
3.07722 0.883362 0.000946516 0.710443 0.661827 
3.01519 0.888352 0.000928168 0.72006 0.662066 
2.95316 0.893373 0.000913595 0.73298 0.66228 
2.89114 0.89827 0.000897007 0.743504 0.662498 
2.82911 0.903504 0.000882139 0.756918 0.662702 
2.76709 0.908639 0.000858267 0.761942 0.662939 
2.70506 0.913677 0.00083392 0.767128 0.663163 
2.64304 0.91852 0.000816115 0.777649 0.66335 
2.58101 0.923775 0.000787642 0.778863 0.663578 
2.51899 0.928396 0.000765941 0.78394 0.663766 
2.45696 0.933247 0.000736591 0.781269 0.663974 
2.39494 0.938138 0.000712363 0.78465 0.664154 
2.33291 0.942777 0.000677498 0.774562 0.664362 
2.27089 0.94746 0.000642071 0.762046 0.664562 
2.20886 0.952007 0.00061087 0.752817 0.664739 
2.14684 0.956445 0.000578801 0.741546 0.664908 
2.08481 0.960695 0.000539429 0.718755 0.665089 
2.02278 0.964779 0.000502004 0.695884 0.665254 
1.96076 0.96856 0.00046652 0.672396 0.665404 
1.89873 0.972342 0.000426256 0.640094 0.665559 
1.83671 0.975768 0.000389761 0.609624 0.665694 
1.77468 0.979007 0.000352281 0.574398 0.665823 
1.71266 0.981978 0.000315612 0.536649 0.665942 
1.65063 0.984735 0.000279449 0.495862 0.666051 
1.58861 0.987406 0.000240778 0.446464 0.666159 
1.52658 0.989698 0.000205798 0.399193 0.666252 
1.46456 0.991708 0.00017453 0.354199 0.666331 
1.40253 0.993448 0.000143509 0.305299 0.666403 
1.34051 0.994937 0.000117048 0.261515 0.666462 
1.27848 0.99618 9.23251e-05 0.217 0.666513 
1.21646 0.997235 7.05685e-05 0.174612 0.666555 
1.15443 0.998085 5.14194e-05 0.134231 0.66659 
1.09241 0.998663 3.82799e-05 0.105719 0.666613 
1.03038 0.999121 2.65458e-05 0.07792 0.666631 
0.968354 0.999487 1.66253e-05 0.0517444 0.666646 
0.906329 0.999702 1.03321e-05 0.0344492 0.666655 
0.844304 0.999845 5.77196e-06 0.0207109 0.66666 
0.782278 0.99993 2.77141e-06 0.0106916 0.666664 
0.720253 0.999967 1.44245e-06 0.00607551 0.666665 
0.658228 0.999988 5.93212e-07 0.00272094 0.666666 
0.596203 0.999998 1.31027e-07 0.000671176 0.666667 
0.534177 1 9.14076e-09 5.36628e-05 0.666667 
0.472152 1 0 -7.64959e-13 0.666667 
0.410127 1 0 -1.01383e-12 0.666667 
0.348101 1 0 -1.40731e-12 0.666667 
0.286076 1 0 -2.08372e-12 0.666667 
0.224051 1 0 -3.39711e-12 0.666667 
0.162025 1 0 -6.49585e-12 0.666667 
0.1 1 0 -1.7053e-11 0.666667 
