temp order chi cb u
5 0.668908 0.000308806 0.383318 0.662105 
4.93797 0.672596 0.000309367 0.393582 0.662202 
4.87595 0.676073 0.00031016 0.403703 0.662294 
4.81392 0.680186 0.00031323 0.418455 0.662356 
4.7519 0.684092 0.000313727 0.429922 0.662454 
4.68987 0.688209 0.000316838 0.44538 0.662519 
4.62785 0.69201 0.000316735 0.456845 0.662619 
4.56582 0.695917 0.000318685 0.471124 0.662695 
4.5038 0.699971 0.000318196 0.483206 0.662798 
4.44177 0.704161 0.000320661 0.50023 0.662865 
4.37975 0.708222 0.000321876 0.515408 0.66295 
4.31772 0.71262 0.000323195 0.53176 0.663032 
4.2557 0.716719 0.000323761 0.547733 0.663116 
4.19367 0.721181 0.000322777 0.560945 0.663224 
4.13165 0.725498 0.000324768 0.580409 0.663293 
4.06962 0.730066 0.000326211 0.600027 0.66337 
4.00759 0.734523 0.000326914 0.61881 0.663451 
3.94557 0.739013 0.000326895 0.636941 0.66354 
3.88354 0.743929 0.000327801 0.65748 0.663622 
3.82152 0.748411 0.000327342 0.676524 0.663709 
3.75949 0.753171 0.000330985 0.704358 0.663763 
3.69747 0.758072 0.000331035 0.726324 0.663846 
3.63544 0.762895 0.000332498 0.75194 0.663917 
3.57342 0.768076 0.000332652 0.776444 0.663999 
3.51139 0.773096 0.0003338 0.804256 0.664069 
3.44937 0.778124 0.000336302 0.835607 0.66413 
3.38734 0.783278 0.000333633 0.856807 0.664226 
3.32532 0.788497 0.000336539 0.891784 0.664284 
3.26329 0.793801 0.000335913 0.920557 0.664363 
3.20127 0.799217 0.000334379 0.947958 0.664447 
3.13924 0.804634 0.00033324 0.977097 0.664526 
3.07722 0.810517 0.000334038 1.01521 0.664593 
3.01519 0.815997 0.000333815 1.04975 0.664665 
2.95316 0.821648 0.00033135 1.07945 0.664747 
2.89114 0.827418 0.000330969 1.118 0.664815 
2.82911 0.833414 0.000330946 1.15963 0.664882 
2.76709 0.83943 0.000329363 1.19778 0.664954 
2.70506 0.845396 0.000325718 1.231 0.665034 
2.64304 0.851522 0.000324744 1.27432 0.665099 
2.58101 0.85749 0.000319694 1.30478 0.66518 
2.51899 0.863885 0.000318349 1.3513 0.665244 
2.45696 0.87032 0.000315597 1.3952 0.665311 
2.39494 0.876473 0.000309385 1.42411 0.665389 
2.33291 0.882856 0.000305668 1.46654 0.665455 
2.27089 0.889339 0.000300138 1.50344 0.665525 
2.20886 0.895899 0.000293242 1.53216 0.665598 
2.14684 0.902421 0.000288399 1.57476 0.66566 
2.08481 0.908831 0.000279763 1.59703 0.665731 
2.02278 0.915544 0.000270353 1.61527 0.665803 
1.96076 0.921838 0.000261484 1.63503 0.665868 
1.89873 0.928364 0.000251 1.64434 0.665934 
1.83671 0.934727 0.0002404 1.65125 0.665998 
1.77468 0.940809 0.000228822 1.64896 0.666059 
1.71266 0.94694 0.000214984 1.62766 0.666123 
1.65063 0.952926 0.00019922 1.5857 0.666187 
1.58861 0.958555 0.00018324 1.53431 0.666247 
1.52658 0.96398 0.00016921 1.49154 0.666299 
1.46456 0.969109 0.000154161 1.43186 0.666349 
1.40253 0.973877 0.000136624 1.3388 0.666399 
1.34051 0.978349 0.000119522 1.23739 0.666445 
1.27848 0.982385 0.000103625 1.13447 0.666485 
1.21646 0.986049 8.65135e-05 1.00308 0.666523 
1.15443 0.98922 7.07855e-05 0.87068 0.666556 
1.09241 0.991961 5.62584e-05 0.735624 0.666584 
1.03038 0.994173 4.36864e-05 0.608121 0.666606 
0.968354 0.996005 3.18276e-05 0.473349 0.666626 
0.906329 0.997378 2.23399e-05 0.35598 0.66664 
0.844304 0.99838 1.49558e-05 0.256354 0.66665 
0.782278 0.999065 9.31738e-06 0.172642 0.666657 
0.720253 0.999515 5.2309e-06 0.105322 0.666662 
0.658228 0.99978 2.60936e-06 0.0575352 0.666664 
0.596203 0.999918 1.07988e-06 0.0263177 0.666666 
0.534177 0.999973 3.92294e-07 0.0106559 0.666666 
0.472152 0.999994 9.62345e-08 0.00296587 0.666667 
0.410127 0.999999 1.63684e-08 0.000584332 0.666667 
0.348101 1 1.75336e-09 7.25366e-05 0.666667 
0.286076 1 0 -4.34108e-12 0.666667 
0.224051 1 0 -7.0773e-12 0.666667 
0.162025 1 0 -1.3533e-11 0.666667 
0.1 1 0 -3.55271e-11 0.666667 
