temp order chi cb u
5 0.585089 0.00034455 0.329851 0.660024 
4.93797 0.588345 0.0003442 0.337673 0.660187 
4.87595 0.591835 0.000347453 0.349756 0.660278 
4.81392 0.595245 0.000349503 0.360461 0.660399 
4.7519 0.598872 0.000350805 0.371181 0.66053 
4.68987 0.602117 0.000352265 0.382482 0.66065 
4.62785 0.605809 0.000352747 0.393 0.660789 
4.56582 0.609298 0.000356716 0.407349 0.660873 
4.5038 0.6128 0.000358506 0.420513 0.660987 
4.44177 0.616752 0.000361488 0.436248 0.661086 
4.37975 0.620516 0.000362487 0.449005 0.661218 
4.31772 0.624131 0.000366494 0.466119 0.661299 
4.2557 0.627935 0.000369014 0.482446 0.661405 
4.19367 0.631742 0.000370864 0.498804 0.661513 
4.13165 0.635893 0.000373458 0.516391 0.661624 
4.06962 0.639687 0.000374012 0.531751 0.66175 
4.00759 0.643781 0.000377827 0.552852 0.661838 
3.94557 0.648098 0.000380255 0.573283 0.661943 
3.88354 0.652346 0.000383332 0.595665 0.662041 
3.82152 0.656621 0.000384202 0.615443 0.66216 
3.75949 0.660644 0.000391548 0.645036 0.662208 
3.69747 0.665129 0.000391124 0.66489 0.662343 
3.63544 0.669521 0.000391743 0.68747 0.662462 
3.57342 0.674009 0.000396904 0.71835 0.662534 
3.51139 0.678773 0.000401537 0.75078 0.662617 
3.44937 0.6832 0.000402925 0.777597 0.662726 
3.38734 0.688296 0.000403753 0.806249 0.662845 
3.32532 0.693017 0.000408303 0.842713 0.662923 
3.26329 0.698077 0.000412194 0.880505 0.663011 
3.20127 0.703002 0.000410833 0.907262 0.663145 
3.13924 0.708076 0.000417258 0.954746 0.663207 
3.07722 0.713389 0.000421758 0.999849 0.66329 
3.01519 0.718821 0.000423759 1.04208 0.663391 
2.95316 0.724 0.000424544 1.08203 0.663499 
2.89114 0.729536 0.000431039 1.14013 0.663565 
2.82911 0.735028 0.000432439 1.18769 0.663665 
2.76709 0.74107 0.00043652 1.24744 0.663753 
2.70506 0.746721 0.000440861 1.30964 0.663833 
2.64304 0.75271 0.000440952 1.36388 0.663941 
2.58101 0.758978 0.000447217 1.44206 0.66401 
2.51899 0.765317 0.000449818 1.51065 0.664104 
2.45696 0.771966 0.000451962 1.58569 0.664197 
2.39494 0.778186 0.000455614 1.66682 0.664279 
2.33291 0.785015 0.000458793 1.75463 0.664366 
2.27089 0.792141 0.000462403 1.85256 0.664449 
2.20886 0.799045 0.000461648 1.93506 0.66455 
2.14684 0.806417 0.000461562 2.03086 0.664647 
2.08481 0.813813 0.000464156 2.14284 0.664731 
2.02278 0.821374 0.000463811 2.25077 0.664823 
1.96076 0.82948 0.000464113 2.37258 0.664913 
1.89873 0.837446 0.000464834 2.50302 0.664999 
1.83671 0.84546 0.00046285 2.63009 0.66509 
1.77468 0.854145 0.000460556 2.76473 0.665182 
1.71266 0.862716 0.000457857 2.9098 0.66527 
1.65063 0.87152 0.000451222 3.03728 0.665367 
1.58861 0.880485 0.000443322 3.16734 0.665463 
1.52658 0.889697 0.000434971 3.30403 0.665555 
1.46456 0.898843 0.000423729 3.42708 0.665649 
1.40253 0.908306 0.000409827 3.53754 0.665744 
1.34051 0.91778 0.000393471 3.6314 0.665837 
1.27848 0.927049 0.000374229 3.69692 0.665929 
1.21646 0.93649 0.00034875 3.69871 0.666026 
1.15443 0.945568 0.000322375 3.67401 0.666116 
1.09241 0.954245 0.000291923 3.58246 0.666203 
1.03038 0.962483 0.000260081 3.44351 0.666284 
0.968354 0.97024 0.00022268 3.1906 0.666363 
0.906329 0.977148 0.000185715 2.88528 0.666433 
0.844304 0.983252 0.000148993 2.51622 0.666494 
0.782278 0.988274 0.000113948 2.09932 0.666546 
0.720253 0.992395 8.10301e-05 1.63503 0.666588 
0.658228 0.995452 5.35781e-05 1.19045 0.66662 
0.596203 0.997588 3.16346e-05 0.779478 0.666642 
0.534177 0.998883 1.62117e-05 0.447126 0.666655 
0.472152 0.999581 6.90352e-06 0.215641 0.666662 
0.410127 0.999883 2.22069e-06 0.0799414 0.666665 
0.348101 0.999982 3.95367e-07 0.0167656 0.666666 
0.286076 0.999998 6.29206e-08 0.00323761 0.666667 
0.224051 1 0 -7.3604e-12 0.666667 
0.162025 1 0 -1.40743e-11 0.666667 
0.1 1 0 -3.69482e-11 0.666667 
